Unnamed: 0,content,annotation,label
19379, Is using a inhaler a sign of weakness?,"{'notes': '', 'label': ['0']}",0
8333,me too lets start with our favorites... FUCK!,"{'notes': '', 'label': ['0']}",0
1244,Fuck mod_Ella.....http://tinyurl.com/5hdbje,"{'notes': '', 'label': ['1']}",1
4489,Yeah. I know he doesn't mean to be a douche and that I'm a huge bitch for being this upset over it. But it still upsets me.,"{'notes': '', 'label': ['1']}",1
18325,  Ahh,"{'notes': '', 'label': ['0']}",0
9618,gewoon kutavond en toen kon ik ook nog niet slapen de hele fucking nacht  dus ik ben maar gelijk doorgegaan naar werk vanmorgen.,"{'notes': '', 'label': ['0']}",0
3178,oh no  I always try to make my desk look neat. Fail whale. There are always newspapers piling up  cables are worse!,"{'notes': '', 'label': ['1']}",1
17805,  laugh out loud,"{'notes': '', 'label': ['0']}",0
19024,  Great question! Tithe Help people Shop!,"{'notes': '', 'label': ['0']}",0
5494,oh guess who got an australian shephard puppy today. note: NOT ME. the other roommate. yeah. another. fucking. dog.,"{'notes': '', 'label': ['1']}",1
16666,  hahahahah yeah sorry :) he is my husband,"{'notes': '', 'label': ['0']}",0
12948,I love that line. And Steven Stills. In a non-gay-roommate way.,"{'notes': '', 'label': ['0']}",0
6775,@bagntrash everyone kind of just disappeared after the food  I'm not leaving it there for some jelly-bean givin jack ass to take!,"{'notes': '', 'label': ['1']}",1
354,what a coincidence! I'm wearing my fat jeans today and it felt like they were my skinny jeans!,"{'notes': '', 'label': ['1']}",1
564,better give @dochobbes the #nerd prize. he's the nicest nerd i know.,"{'notes': '', 'label': ['1']}",1
18979, have you seen the trailer for Lindsay Lohan&;s new movie &quot;machete&quot;? if so what do you think?,"{'notes': '', 'label': ['0']}",0
14265,  Play boiiiii lol jk I dunno? hah,"{'notes': '', 'label': ['0']}",0
797,WPMU can go fuck itself,"{'notes': '', 'label': ['1']}",1
14396, are you a filipina??or a foreigner??,"{'notes': '', 'label': ['0']}",0
248,its ok decided not to go to fam party. going back to bed. wtf moon i hate you. wtf life. dead.,"{'notes': '', 'label': ['1']}",1
13915,what up stud! How's that poop on the floor loser? :P,"{'notes': '', 'label': ['0']}",0
4359,Now I have to try my best to get my ass blocked by @souplantation.,"{'notes': '', 'label': ['1']}",1
5653,nope can't deny that sweet face or lil schnauzer w/ ears~always wished Hildie had her pig tails~how is cropping still happening?,"{'notes': '', 'label': ['1']}",1
12041,"Hah  wish I could do that. Being a part of ""essential operations"" sucks :(","{'notes': '', 'label': ['0']}",0
7648,i hate you for both those statements. lol,"{'notes': '', 'label': ['1']}",1
1220,Cuz u wanna fuck ricky martin,"{'notes': '', 'label': ['1']}",1
188,OMG bundesliga and brasilian bossanova. This was worse than seeing your loved family dog licking his ass. I'm scarred,"{'notes': '', 'label': ['1']}",1
5506,hmm so thats suk your soul hate and reinvent you to get my dry cleaning hate?,"{'notes': '', 'label': ['1']}",1
13949,HA  knew it O_O  i've been telling people  no one knows! now i just get weird looks  ah well  fuck them.,"{'notes': '', 'label': ['0']}",0
16508, Kitty face!!!!,"{'notes': '', 'label': ['0']}",0
15320, Are your underwear and socks folded in your drawer or just thrown in?,"{'notes': '', 'label': ['0']}",0
12776,that sucks dude.  so it was just your hard drive?,"{'notes': '', 'label': ['0']}",0
8621,Oh my! I'm not even that much of a control freak!,"{'notes': '', 'label': ['0']}",0
4686,Yeah! This blond gay guy came to audition. I almost fell out of my chair when I saw him. He looked identical to chris corner!,"{'notes': '', 'label': ['1']}",1
18148,  aries.,"{'notes': '', 'label': ['0']}",0
15872,  Sweet november. mr deeds haha,"{'notes': '', 'label': ['0']}",0
14979,  depends on the question really but both :),"{'notes': '', 'label': ['0']}",0
8376,Don't be teased.. Just get your ass over here and it'll solve the problem!,"{'notes': '', 'label': ['0']}",0
4813,http://twitpic.com/qtt0 - O.O bingo is waaaaay to hard for me. hate it. i wanna fuck it..wait thats didnt come out right,"{'notes': '', 'label': ['1']}",1
4941,get them all out of the dome ....NOW damn it...,"{'notes': '', 'label': ['1']}",1
9378,April 3 @ the Loft or April 4 @ Mojoes; Craig Owens  The Color Fred  and The Gay Blades.  FOR REALZ?!?!,"{'notes': '', 'label': ['0']}",0
14109,I'm not feeling emo. I'm more in a relentless-bitch kind of a mood tonight.,"{'notes': '', 'label': ['0']}",0
18195, Have you ever played a game that required the removal of clothing?:,"{'notes': '', 'label': ['0']}",0
7125,I dunno  did you offer me any of that fuck-ton of beer in your fridge on Saturday? NO,"{'notes': '', 'label': ['1']}",1
15492,  maybe if i was really that desperate.,"{'notes': '', 'label': ['0']}",0
11615,That sucks  ya Ive been waiting on this book from Amazon  was suppose tpo have it in Aug. then Dec. 10th now in Jan...irritating,"{'notes': '', 'label': ['0']}",0
1006,whatever you do just don't roll your eyes. they hate that. those peaceful scenes fly out their heads and they WILL b-slap you!,"{'notes': '', 'label': ['1']}",1
2107,damn i hate Ed Hardy,"{'notes': '', 'label': ['1']}",1
4381,I'm on my way just to get gas and saw a 314. Damn it.,"{'notes': '', 'label': ['1']}",1
1683,don't you hate yogurt! When you do recover from hating yogurt  go to Trader Joe's  get the Greek style kind  it's fantastic!,"{'notes': '', 'label': ['1']}",1
1048,THINK??? You THINK they are gay??? REALLY???? Have you watched the show???? and you THINK????,"{'notes': '', 'label': ['1']}",1
8290,i have a recipe for pepper cookies which is quite nice..but a royal pain in the ass to make. also  only makes about 10 cookies. wtf?,"{'notes': '', 'label': ['0']}",0
9966,Thanks for getting me up off my ass to rock out.,"{'notes': '', 'label': ['0']}",0
6382,leave u with this....at least my dick still on my body unlike your stacy bump STD ass,"{'notes': '', 'label': ['1']}",1
12742,Ewwww  it's Christmas...hate is not allowed!,"{'notes': '', 'label': ['0']}",0
7743,I hate you so hard right now.,"{'notes': '', 'label': ['1']}",1
12275,I hate that. I have no veins  because of IV infusions.,"{'notes': '', 'label': ['0']}",0
14684, What do you dread doing but have to do it?,"{'notes': '', 'label': ['0']}",0
2747, she ot me right by her side bitch! an at least i can show my dam info pussyyy ass V,"{'notes': '', 'label': ['1']}",1
6865,Wow  what a fine uke.  It's tempting  but I want my charango with 10 strings and damn near impossible to play.,"{'notes': '', 'label': ['1']}",1
15295, Ever fell for the same guy more than once?,"{'notes': '', 'label': ['0']}",0
11698,That's really too bad.  But don't let one silly bitch spoil your vibes.  Keep catching the melonheads.  :),"{'notes': '', 'label': ['0']}",0
403,did Santa cum n visit u huny?,"{'notes': '', 'label': ['1']}",1
8147,wait  wait  i know: to drive you insane. have i mentioned that i hate spammers  especially@hkdimon  ones who slip through akismet.,"{'notes': '', 'label': ['0']}",0
12278,oh no fucking way!,"{'notes': '', 'label': ['0']}",0
6076,well shit then I know I'll catch on ... who the fuck wouldn't be interested in what I have to say.. LOL!,"{'notes': '', 'label': ['1']}",1
5281,suck my cock  bitch. i am allowed to be scared of whatever i want. *z snap*,"{'notes': '', 'label': ['1']}",1
15385, If you woke up in Jail  what would your crime be ??,"{'notes': '', 'label': ['0']}",0
7863,wx in ny sucks! haha lots of snowww and blowing wind!,"{'notes': '', 'label': ['0']}",0
15791, Are you more of a talker or more of a listener?,"{'notes': '', 'label': ['0']}",0
836,omg! what are you in the mood for.. i crock pot my ass off!,"{'notes': '', 'label': ['1']}",1
19179, And why would you fight for her   jst asken,"{'notes': '', 'label': ['0']}",0
15227,  ugh.. r well  okay cool that you like me thanks. but being rude doesnt help anything nor is it going to get me to like you. sorry if that sounds mean.,"{'notes': '', 'label': ['0']}",0
4536,probably not but who the fuck knows what's going on with this show anymore.,"{'notes': '', 'label': ['1']}",1
16087,  Too cutee(: i lovee youu too hunny<3 anywhoo  who might this be?,"{'notes': '', 'label': ['0']}",0
15763,  no problem,"{'notes': '', 'label': ['0']}",0
7958,I hate when that happens!,"{'notes': '', 'label': ['0']}",0
15762,  lmfao i thought something else,"{'notes': '', 'label': ['0']}",0
518,Damnit.  I've started a new short story.  About a dentist. Fuck.,"{'notes': '', 'label': ['1']}",1
15333, worst food you&;ve eaten that you almost throw up?,"{'notes': '', 'label': ['0']}",0
1763,guess who made a fucking surprise in my dreams last night you butthead!!! thanks to you Martha Stewert loves my dreams! baaah,"{'notes': '', 'label': ['1']}",1
18636, Favorite video game?,"{'notes': '', 'label': ['0']}",0
11561,Hope b/c Im a cynic & I dont xpect much from society. Therapy b/c I believe in kickg ass if screwed with :D,"{'notes': '', 'label': ['0']}",0
5039,ah damn.,"{'notes': '', 'label': ['1']}",1
16753,  no. lame.,"{'notes': '', 'label': ['0']}",0
15869, i miss you too  &amp;&amp; i cant believe ur going to north!!,"{'notes': '', 'label': ['0']}",0
15809,  Never been 2 1 tht was bad.,"{'notes': '', 'label': ['0']}",0
9728,As long as you are coffee friendly. I hate meeting non-coffee drinkers at coffee places... makes me feel like an addict.,"{'notes': '', 'label': ['0']}",0
10120,pig pen is hotter :P,"{'notes': '', 'label': ['0']}",0
19537,  SUPERMAN!!!((:,"{'notes': '', 'label': ['0']}",0
10512,hey umm.. talisa  even tho I don't give a rats ass bout this shit   | talisa  the damn monkey mail doesn't come on monday lol,"{'notes': '', 'label': ['0']}",0
18732, Why you confused?,"{'notes': '', 'label': ['0']}",0
17724, If you bumped your car into another car  but nobody saw you do it  would you leave your name and address?,"{'notes': '', 'label': ['0']}",0
6299,"No  but ""Listening to Deathcab for Cutie while missing Burning man staff party...etc"" would have been way emo.","{'notes': '', 'label': ['1']}",1
16253, If you were a candy  what candy would you be?,"{'notes': '', 'label': ['0']}",0
18048, Do you recycle?,"{'notes': '', 'label': ['0']}",0
19892, What is the most exotic place you have ever been to?,"{'notes': '', 'label': ['0']}",0
18053,25,"{'notes': '', 'label': ['0']}",0
3086,lol figured. So anyway  anna is still being a bitch(sorry for the language) She doesnt want to go on the trip. So now onto plan B,"{'notes': '', 'label': ['1']}",1
10326,oh this sucks . would love to hang out but I am heading to Costa Rica and won't be back until the new year.,"{'notes': '', 'label': ['0']}",0
15879, do people in australia call the rest of the world up over?,"{'notes': '', 'label': ['0']}",0
7678,damn girl. that was fire!,"{'notes': '', 'label': ['1']}",1
12494,is totally kicking my ass. If I'd known he was so smart about life  I would have started going to him for $5 therapy...,"{'notes': '', 'label': ['0']}",0
16599, its not a big deal,"{'notes': '', 'label': ['0']}",0
2814, Dude they dont finish enclosing the fucking showers. I hate half assed jobs. Whats the reasononing behind it? Makes no sense.,"{'notes': '', 'label': ['1']}",1
9981,That's what I mean. I too am a NIGHT person  hate doing mornings. Early morning meetings must be 11AM or later LOL.,"{'notes': '', 'label': ['0']}",0
7681,lawl @ fat bitchez.,"{'notes': '', 'label': ['1']}",1
12043,such a hater. Damn  if you want some just ask instead of bashing it.,"{'notes': '', 'label': ['0']}",0
8321,Heh  some smart ass recently posted that on the forum I frequent. There were gags aplenty. #thatswhatshesaid,"{'notes': '', 'label': ['0']}",0
5102,old ass nigga!,"{'notes': '', 'label': ['1']}",1
6105,THE NEW FUCKING GENERAL OF THE WORLD  THAT'S WHAT.,"{'notes': '', 'label': ['1']}",1
19550,  Nahhhh they're kinda neat to watch.,"{'notes': '', 'label': ['0']}",0
7241,you cock juggling thundercunt!!!! I have the best childish insults ever.,"{'notes': '', 'label': ['1']}",1
6364,*watches than throws up* Man  that's was sick as fuck! A glass jar?!?,"{'notes': '', 'label': ['1']}",1
7362,cause i just need to get my mind away from all the bullshit out here..im bousta say fuck doin music...just promote others...,"{'notes': '', 'label': ['1']}",1
2131,I HATE that!,"{'notes': '', 'label': ['1']}",1
2292,That happens here in MD too. People totally freak!,"{'notes': '', 'label': ['1']}",1
7227,im sad there's only 15 more minutes left! i hate how it shows only once a week lol,"{'notes': '', 'label': ['1']}",1
7572,this sucks ass!,"{'notes': '', 'label': ['1']}",1
3453,ok  i can't believe i just told the haters on Momlogic to kiss your million dollar ass.,"{'notes': '', 'label': ['1']}",1
17537, Name a movie or movies you can watch over and over?,"{'notes': '', 'label': ['0']}",0
2713, not even michaela?,"{'notes': '', 'label': ['1']}",1
11082,@kathynewman Me too mash is wonderful  not just tatties either  carrots  turnips  all lovely - but I hate creamed spinach,"{'notes': '', 'label': ['0']}",0
11163,Yeah I doubt I can go either. Kids xmas party. I hate attending these things  but oh well. Family first.,"{'notes': '', 'label': ['0']}",0
13148,You can come entertain me. I don't have class til 11 tomorrow. And I am almost done with this damn paper.,"{'notes': '', 'label': ['0']}",0
2457,Rooster is LARRY'S bitch!,"{'notes': '', 'label': ['1']}",1
10880,I hate the million different windows open to chat. That's why I abuse twitter!,"{'notes': '', 'label': ['0']}",0
11000,what sucks?,"{'notes': '', 'label': ['0']}",0
1565,Warm Mt Dew tastes awful. :/ Try Jolt Cola instead. Or maybe even Whoop Ass. http://tinyurl.com/8woa3j,"{'notes': '', 'label': ['1']}",1
11249,thanks for the spoiler alert lady!  I misquoted Jane Austin from Pride & Prejudice in that last tweet.  Damn  I'm good,"{'notes': '', 'label': ['0']}",0
3985,damn iPhone keyboard. I find it astonishing that even in this era of social networking you can still be alone on a crowd,"{'notes': '', 'label': ['1']}",1
12444,@warley is a freak like that,"{'notes': '', 'label': ['0']}",0
8297,ever fooled w TwenMax? Saved our ass plenty times. http://blog.greensock.com/tweenmaxas3/,"{'notes': '', 'label': ['0']}",0
7165,you can fuck right off about that hoodie thieving comment,"{'notes': '', 'label': ['1']}",1
16222, look inside your bag/purse.. name three things you see,"{'notes': '', 'label': ['0']}",0
15891, Do you think some questions will never be answered?,"{'notes': '', 'label': ['0']}",0
541, yeah  its seems like most of the time unexplained highs are related to a bad site or fat delays,"{'notes': '', 'label': ['1']}",1
