content,y_pred,y_test
 What&;s your motto?,0,0
damn!! man tell me her name :D,0,0
What up! I'm always learning something new frm u every damn day. U r such a treat. Lol,0,0
thanks! this is the only thing that sucks about tourns.. playing 3 long grinding session for nothing.,0,0
 what&;s your favorite tv show?,0,0
 Do you get along better with the same or opposite sex?,0,0
sucks about that flu bug you are going to come down with on Thursday. Feel better!,0,0
  Of course. We the people are the government :]r all people should vote.,0,0
  short stack lol lots of ppl are asking questions about them 4 me lol =],0,0
what is this dick suck moment? lol. HAPPY NEW YEAR,0,1
  not too bad usually,0,0
Kick ass!,0,1
  Sunset :],0,0
she's a fake biker chick  tho I'd only B a poser  can't/won't give up washing my hair & buying expensive shoes LOL,0,0
Hey Navi! Whats going on with your damn Twitter account? Same issues eh? 2009 Time for a new start!,0,0
no wonder you laughin'  i'm supposed to stay away from yo' ass.,1,1
  Hmmm fruit!! :) any kind of fruit.,0,0
wait  wait  i know: to drive you insane. have i mentioned that i hate spammers  especially@hkdimon  ones who slip through akismet.,0,0
did you see Mike Huckabee on Daily Show earlier this week? It got pretty intense with gay marriage topic.,1,1
That sucks dude!,1,1
  cough drops. deodorant. glasses case.,0,0
  ;(,0,0
  Uhm... That one lady ;D hahaha,0,0
I don't think gay rights groups could force churches into gay marriage  just as churches can't force gays to become straight #tcot,1,1
  nahh,0,0
blocked. What a fucking load of old shit.,1,1
Well I mean  it *is* Call in Gay day today.,0,0
OMG  fucking awesome!,0,0
pssst  my massages include an intense ass massage 2 die 4. Don't forget a nice foot rub too. Usually will lead to the E zones,0,0
way to fuck up a perfect opportunity to call yourself Z-Co!!!!,1,1
always thinking about your ass arentcha? :),0,0
I agree. I want to marry him too. Damn gay marriage and polygamy not being legal. Grrrr. Although I'd settle for a shag...,0,0
I heard it sucks... What do you think so far?,1,1
hahah  ass :P hehe,1,1
u r pussy. lulz.,1,1
  Its so long to explain. lol I have weird dreams that totally blow me away when i wake up. thats all ill leave it at. haha my mind is very creative sometimes . it suprises even me lol,0,0
NINJAS kick ass they dont rape ass unlike pirates,0,0
 who d you like,0,0
glad to hear you can surf; sucks about your eye tho :(,0,0
  shutter island,0,0
Oooh oooh oooh  and I wanted to see a good bitch slap too. Altho I that does go against my pacifist ways...what a conundrum,0,0
the terms black/white hate are becoming antiquated  the fuss over Doug Heil was 4 not  & Social Media is changing the face of search,0,0
  oh gosh!! i love jd. hmmm.. i really love pirates of the carribean for shiz. but i really liked secret window as well.,0,0
i hate u. looooooool,1,1
id feel bad for your weather but you see youre in fucking hawaii. Wahh!,0,0
damn  i'm trying to watch a movie...the tweets are going off the huck. :P lol just kidding  don't get pissed alright? ?:D:D:Dlololol,1,1
damn.,1,1
That last twit was supposed to be @'d at you  but I did it wrong. Anyway  I still love you even if you hate Ta-Dah. Srsly.,0,0
Eeeek! I'm scared of the dark. I don't really believe in ghosts  but that would still freak me out.,0,0
what's with the lack of internet? is it comcast? are they being a bitch?,0,0
"that  and ""I'm not gay"" aw I miss bonez.  I hope he's not in prison.",1,1
that's the coolest damn thing yet! Have you put it on your own website yet? Its a pretty simple ap  just don't use huge pics,1,1
Sounds almost as good.  Original Halo was great.  Next Fri night with no wife we should nerd it out with Wii  Xbox & Movies!,0,0
I hate my life haha,0,1
  yea,0,0
I hate those backgrounds because you can't click on any of those listed links. I find it frustrating.,1,1
damn this is some good coffee,0,0
damn that is purely awesome!,0,0
 whyy dose rubinathy15 ask stoopid questions? erase the dum betch,0,1
omg! what are you in the mood for.. i crock pot my ass off!,1,1
 Are you vain?,0,0
The pig of shame? Lol! Is that like the aardvark of discontent?,1,1
Oh I know. It doesn't hurt to have one of the richest woman in the world actually hate you. Elvis had the Memphis Mafia. Oprah...,1,1
because i'm a dumb ass.,1,1
  ever since jordin albertsons like deleted her formspring or something  all the mean comments have stopped haha,0,0
 YOURR SUCHH A SLUUTTT,0,1
Oh I get it Amici - Fucking Mad Cow Disease - Will feast on it  and tweet the review - Thank You,0,0
that sucks  I know he was looking forward to that hook up...,1,1
 Do you want to get married?,0,0
  Sometimes if your daydreaming but then your daydreaming so its not nothing..haha,0,0
house cum sounds good too! :D,0,0
  Wild flowers. <3,0,0
Agreed. Fuck Twitter Grader and all it's kin.,1,1
http://twitpic.com/qcy4 - I HATE YOU MERIEM,0,0
leave u with this....at least my dick still on my body unlike your stacy bump STD ass,1,1
This bad gay works for a company that likes to write people up for sneezing.,1,1
They have been touring as just the dead for years. I've seen them twice. Bromance is a codeword for in the closet gay.,0,0
Thanks Lisa. You'd hate it here right now! It's pouring again!,0,0
 Ever gave a really long apology?,0,0
 Why or why not should I delete my FS?,0,0
  Huh!? That doesnt make sense  Guns something! lmao Come again!? lol,0,0
"""marinates penis"". That's gay dude.",1,1
http://twitpic.com/t9za - Hahaha! that looks so emo...poor guy thats y i prefer drums,0,1
Joanne Angel? You know how much I hate you right now :p &lt;3 XXXorcist,1,1
 What is the most impressive thing you&;ve ever done or been a part of?,0,0
"What happened in '93? (Also  I would have accepted ""29-5-4 bitch"")",1,1
big mistake. we gotta even it out. who da fuck else is in!,1,1
Faggoty fag fag. Gay secks man blowjob. Settle down.,1,1
damn what happened?,0,0
kick their ass babie,0,0
Thats so fucking stupid for you to say,1,1
"@buddhfied last week my dad pulled 3 dvd movies off my shelf: Bangkok Love Story  The Houseboy  and Locked Up. ""Are these gay porn?""",0,0
  if i had to no them kayla......if i didnt.......andy clemmensen haha.,0,0
ha ha so fucking snobbish now son!!! .... lol.. I love it,0,0
lo thankyou.. will see you soon :) and i hav to send a mail to u damn!,1,1
 whyy aree youu suchh aa faggottt(:,0,1
booooooo! i have some hot- ass mushroom stock if you wanna come get it after work,1,1
Fuck a serato record  I was worried about my windows crackin..lol..I can live w/o a serato record  I don't have a backup window.,1,1
that would be one shocking pussy lol,1,1
 Are you passionate about your beliefs?,0,0
 If you could make one person fall in love with you who would it be?,0,0
  i think serious enough,0,0
 How do you feel when you have a hunch someone&;s not paying attention to what you have to say?,0,0
Depends on if the cookies go straight to your ass  thighs  or tummy I guess.  For me  I definitely bake my ass on.,0,0
hate you so much,1,1
I'm just here to make sure he doesn't embellish things with those fancy-assed words of his. Good words right order my ass ;-),0,0
 l,0,0
  yes they do,0,0
"Have you seen Bitch magazine's article about twilight? about ""absitence porn"" http://is.gd/d2pt",1,1
  yupz hehe,0,0
"I guess the difference lies in your assumption that gay is ""behavior"" vs mine that it's an inborn trait  like left-handedness",0,0
  yes,0,0
Ye Olde Cock looks nice.,1,1
would you be implying that im gay  or youre blind?,0,0
Fuck.,1,1
follow me  you jackass. i hate you sometimes.,1,1
I especially hate it when they make me lift up my feet to sweep under my desk. Sigh.,1,1
 Was Jesus a virgin when he died?,0,0
 Favve Song ?,0,0
I'm giving you fair warning to hate; high of 73 on wednesday  78 on thurs,1,1
ah damn!,1,0
Aw!! you look way fucking cute today! I luving the scarf!!!,0,0
AND DAMN I JUST LOST /AGAIN/.,1,1
omg srsy?? I loved ami  kat would always piss me off. She was always mad for no reason.,1,1
 Does your name make any interesting anagrams?,0,0
hahaha i did txt him back and say gay u woke me up now i cant sleep hahaha wat are you doing? im so bored but cnt sleep haha,0,0
I love the new photo. Sexy  Gay Doris Day  in its own way,0,0
 mr big dick daddy 4rm cincinnati....ooooowwwww!!!!,0,0
"Goes for lawyers  too!  ""This is why they hate us  we're only as good as our worst.""",0,0
 Do you listen to music every day?,0,0
"on Reservoir...they were walkin...u kno my loud ass was like ""ommmgg hiiii""...haahaa",0,0
"Damn Evan... you PIMP!""",0,0
damn those Jets!  Hears hoping for happier fucks in the future. *blinks*,1,1
 i hope your asswhole gets sniffed by aids,0,1
damn  you beat me to that example. :) #journchat,0,0
@bagntrash everyone kind of just disappeared after the food  I'm not leaving it there for some jelly-bean givin jack ass to take!,1,1
Would you mind if I blogged about it to? Hate doing that without asking first! #cleanup09,0,0
that SUCKS.,1,1
Hate to say  but John's dad was a major OB/GYN (Yeah  nightmare for me ) and he holds out that there are no flu positives:),1,1
 poor you!!! hate both subjects!!!!,0,0
- There there *hugs* Nobody sucks in relationship. Maybe it's about timing and the people :) It's OK.,0,0
That's really too bad.  But don't let one silly bitch spoil your vibes.  Keep catching the melonheads.  :),0,0
now it reads the drive then looses connection. Or does not establish a connection for ages. Sucks as it's alreadya year old,1,0
that's what every dude has said that's seen it! Damn I wanna see that shizz,1,0
 y does u talk shit about peyton ?,0,1
Nothing more frosting won't fix.. and @hildebrant Gun Shots.. Phoenix. That is like Nacho's and Fat guy's.. it's a given.,0,0
WPMU can go fuck itself,1,1
Damn  you've had more jobs than  um  er  well  you're just always employed! lol,1,1
  OKay. Hope everything goes okay! :),0,0
Dick Whittington's Lolcat: I WAS DOIN CAPS FOR LOLSPEAK  SORRY FER CONFYUSHION :( #twitpanto,0,1
  Uhmm like 6th grade on a corner of a street. I was on my corner :O Lol jk and it was randi..,0,0
You are a Linux whore!,1,1
yeah. i had to beg the stupid teacher. it was so gay.,1,1
Noting that while you  a mere cat  may be keeking my ass w/ ur plethora of Twitter fans  I am more handsome in a leather jacket.,0,0
lol Damn talk about foot in mouth...... let me get to downloading!!! what are you doing on your day Ms?,0,0
no. ur 13 get the fuck off the internet and get back to playing with ur easy bake oven. stupid parents buyin brats iphones.,1,1
  Si. hahah YEs.,0,0
That's a good point  the kids in my family are already bad ass... Good yours aren't corrupted.,0,0
  not today :(,0,0
fuck I wish I was thereeeee!!!!!!!!,0,0
 why are you soo dumb :L,0,1
why would i accuse you  im SUPER FUCKING JESLOUS OF YOU,1,1
Are you *having* brunch at Max Brenner's?  Because I need to know whether to hate you this morning.,0,0
I still hate the Tinder Box... It hinders our couple social circle. Thank God the holidays are almost over.,1,1
Bitch!  You weren't following me!,1,1
YOU? FAT? R U SERIOUS?!? Remind me to slap U when I c U Saturday  mkay?,1,1
 Do you give it up easy? As in sex wise :|  Or do you play hard to get it?,0,0
http://tinyurl.com/94v4b5  Seems like another reason to love apple/hate microsoft,0,0
I heard it sucks... What do you think so far?,1,1
 GOOD! Now u can bring ur happy lil' ass over here & help me finish hanging this garland.  ;-),1,1
No  I don't.  I hate downloading crap to my phone.  Feels like I'm bogging it down. I'm weird.,0,0
NOOO EP!!!! That really sucks! You should hve jst waited in the car...lol!!! Hopefully it;s dark in there & no one looks dow ...,1,1
But overall I just find the Mac UI more streamlined and intuitive. Still  I don't love everything they do. They piss me off a lot.,0,0
  haha thank you! haha,0,0
  ummm. well it'd prolly be for some weird fetish smelling creep so no. just cause. its weird.,0,0
 And i add u again later,0,0
that is  of course  if our god damn modem stays synced...,0,0
too right XD Gordon Brown can officially kiss my ass! Freak!,1,1
ah sucks  maybe Redcliffe then  I guess it depends on what time I get up tomorrow haha,1,1
  We have exits ramps that are for getting on and off at the same time  when most states have them separate. Most people don't realize that :) haha,0,0
 I hope all of you have a good day. I need to go clean house. My stepdad is coming here from Arkansas with his fiance. (My mom and him divorced 3 yrs back) And they are going to stay a few days. So to everyone  I hope you have a great day. And I will quest,0,0
holy fuck.,1,1
"-Steffy-""",0,0
i hate your face sounds EXACTLY like something i would say.also reminds me of a drunk girl trying to fight me and,1,1
